"1001745.3"	"STREPTOCOCCUS PNEUMONIAE 07AR0125"	"STREPTOCOCCUS PNEUMONIAE 07AR0125"	1001745	"WGS"	"07AR0125"	"SEROTYPE 6C"			"MLST.STREPTOCOCCUS_PNEUMONIAE.1292"				"2011-04-11T00:00:00Z"	"21551297"	"PRJNA64979"	"SAMN02472135"	"GCA_000203715.2"		"AFBY00000000"	"-"	"YALE UNIVERSITY"	"ASSEMBLY"	"SOLEXA PAIRED-END SEQUENCING"	">30X"	"VELVET V. 0.7"			346	2024028	39.6	2008			"BLOOD SAMPLE FROM A PATIENT WITH MENINGITIS."	"BLOOD SAMPLE FROM A PATIENT WITH MENINGITIS."		"UNITED STATES"	"USA: MASSACHUSETTS"						"HUMAN, HOMO SAPIENS"														"-"			"HOST"	"MENINGITIS"	"PROJECT DESCRIPTION NOT PROVIDED."		98.6	97.9	96.4	0.3		"GOOD"	"2014-12-08T22:13:32.681Z"	"2015-03-16T03:17:09.594Z"
"1639.3101"	"LISTERIA MONOCYTOGENES STRAIN CFSAN049241"		1639	"WGS"	"CFSAN049241"				"MLST.LISTERIA_MONOCYTOGENES.155"				"2017-10-04T00:00:00Z"		"PRJNA304956"	"SAMN04958344"	"GCA_002445055.1"		"NYHV01000000"		"FDA"		"ILLUMINA MISEQ"	"408X"	"CLC NGS CELL V. VERSION 10"			16	2921662	37.92	2952	2932		"BLOOD"		2014	"ITALY"	"ITALY"						"HUMAN, HOMO SAPIENS"														"C"					"WHOLE GENOME SEQUENCING OF CULTURED LISTERIA MONOCYTOGENES AS PART OF THE US FOOD AND DRUG ADMINISTRATION SURVEILLANCE PROJECT FOR THE RAPID DETECTION OF FOODBORNE CONTAMINATION EVENTS."	"COLLECTED_BY:IZS TORINO AND DEPT. VET. SCIENCES, UNITO"	100	99.6	100			"GOOD"	"2017-11-23T03:00:03.086Z"	"2017-11-23T03:00:03.086Z"	
"1639.3103"	"LISTERIA MONOCYTOGENES STRAIN CFSAN049235"		1639	"WGS"	"CFSAN049235"	"1/2A"			"MLST.LISTERIA_MONOCYTOGENES.121"				"2017-10-04T00:00:00Z"		"PRJNA304956"	"SAMN04958338"	"GCA_002445095.1"		"NYIB01000000"		"FDA"		"ILLUMINA MISEQ"	"360X"	"CLC NGS CELL V. VERSION 10"			42	3086117	37.78	3168	3138		"BLOOD"		2013	"ITALY"	"ITALY"						"HUMAN, HOMO SAPIENS"														"C"					"WHOLE GENOME SEQUENCING OF CULTURED LISTERIA MONOCYTOGENES AS PART OF THE US FOOD AND DRUG ADMINISTRATION SURVEILLANCE PROJECT FOR THE RAPID DETECTION OF FOODBORNE CONTAMINATION EVENTS."	"COLLECTED_BY:IZS TORINO AND DEPT. VET. SCIENCES, UNITO"	100	99.6	100			"GOOD"	"2017-11-23T03:00:10.980Z"	"2017-11-23T03:00:10.980Z"	
"1639.3104"	"LISTERIA MONOCYTOGENES STRAIN CFSAN049233"		1639	"WGS"	"CFSAN049233"	"1/2A"			"MLST.LISTERIA_MONOCYTOGENES.7"				"2017-10-04T00:00:00Z"		"PRJNA304956"	"SAMN04958336"	"GCA_002445105.1"		"NYID01000000"		"FDA"		"ILLUMINA MISEQ"	"143X"	"CLC NGS CELL V. VERSION 10"			16	2832958	37.93	2844	2820		"BLOOD"		2014	"ITALY"	"ITALY"						"HUMAN, HOMO SAPIENS"														"C"					"WHOLE GENOME SEQUENCING OF CULTURED LISTERIA MONOCYTOGENES AS PART OF THE US FOOD AND DRUG ADMINISTRATION SURVEILLANCE PROJECT FOR THE RAPID DETECTION OF FOODBORNE CONTAMINATION EVENTS."	"COLLECTED_BY:IZS TORINO AND DEPT. VET. SCIENCES, UNITO"	100	99.6	100	0.6		"GOOD"	"2017-11-23T02:58:51.272Z"	"2017-11-23T02:58:51.272Z"	
"1639.3122"	"LISTERIA MONOCYTOGENES STRAIN CFSAN049228"		1639	"WGS"	"CFSAN049228"	"1/2B"			"MLST.LISTERIA_MONOCYTOGENES.3"				"2017-10-04T00:00:00Z"		"PRJNA304956"	"SAMN04958331"	"GCA_002445115.1"		"NYII01000000"		"FDA"		"ILLUMINA MISEQ"	"223X"	"CLC NGS CELL V. VERSION 10"			36	3005820	37.84	3044	3015		"BLOOD"		2004	"ITALY"	"ITALY"						"HUMAN, HOMO SAPIENS"														"C"					"WHOLE GENOME SEQUENCING OF CULTURED LISTERIA MONOCYTOGENES AS PART OF THE US FOOD AND DRUG ADMINISTRATION SURVEILLANCE PROJECT FOR THE RAPID DETECTION OF FOODBORNE CONTAMINATION EVENTS."	"COLLECTED_BY:IZS TORINO AND DEPT. VET. SCIENCES, UNITO"	99.9	99.4	100			"GOOD"	"2017-11-23T03:06:51.354Z"	"2017-11-23T03:06:51.354Z"	
"1639.3193"	"LISTERIA MONOCYTOGENES STRAIN CFSAN049284"		1639	"WGS"	"CFSAN049284"	"1/2C"			"MLST.LISTERIA_MONOCYTOGENES.9"				"2017-10-04T00:00:00Z"		"PRJNA304956"	"SAMN04958392"	"GCA_002464905.1"		"NYGE01000000"		"FDA"		"ILLUMINA MISEQ"	"124X"	"CLC NGS CELL V. VERSION 10"			21	2938993	37.82	3000	2955		"BLOOD"		2014	"ITALY"	"ITALY"						"HUMAN, HOMO SAPIENS"														"C"					"WHOLE GENOME SEQUENCING OF CULTURED LISTERIA MONOCYTOGENES AS PART OF THE US FOOD AND DRUG ADMINISTRATION SURVEILLANCE PROJECT FOR THE RAPID DETECTION OF FOODBORNE CONTAMINATION EVENTS."	"COLLECTED_BY:DEPARTMENT OF HEALTH SCIENCES, UNIMI"	100	99.7	100			"GOOD"	"2017-11-23T03:17:36.406Z"	"2017-11-23T03:17:36.406Z"	
"1639.3618"	"LISTERIA MONOCYTOGENES STRAIN LM N1546"		1639	"PLASMID"	"LM N1546"	"1/2A"							"2016-04-07T00:00:00Z"	"26966206"	"PRJNA306211"	"SAMN04348334"	"GCA_001483445.1"		"CP013725"		"UNIVERSITY OF ZURICH, VETSUISSE FACULTY"		"PACBIO"		"SMRT ANALYSIS V. 2.2.0"		1	1	86616	36.98	102	90		"BLOOD"	"RECOVERED FROM A PATIENT DURING THE 2011 SWISS LISTERIOSIS OUTBREAK LINKED TO CONTAMINATED IMPORTED COOKED HAM PRODUCTS"	2011	"SWITZERLAND"	"SWITZERLAND"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"											"C"					"LISTERIA MONOCYTOGENES ARE IMPORTANT FOODBORNE PATHOGENS RESPONSIBLE FOR THE DISEASE OF LISTERIOSIS IN HUMANS. STRAIN LM N1546 IS A CLINICAL ISOLATE RECOVERED FROM A PATIENT DURING THE 2011 SWISS LISTERIOSIS OUTBREAK LINKED TO CONTAMINATED IMPORTED COOKED HAM PRODUCTS. THE GENOME SEQUENCE OF THIS STRAIN WILL BE USED FOR COMPARATIVE ANALYSIS WITH OTHER SEQUENCED LISTERIA MONOCYTOGENES GENOMES TO IDENTIFY GENETIC ELEMENTS ASSOCIATED WITH VIRULENCE AND STRESS RESISTANCE IN THIS BACTERIUM."	"COLLECTED_BY:SWISS NATIONAL REFERENCE LABORATORY (NRL) FOR ENTEROPATHOGENIC BACTERIA AND LISTERIA"							"2017-12-30T01:20:40.273Z"	"2017-12-30T01:20:40.273Z"	
"1639.3623"	"LISTERIA MONOCYTOGENES STRAIN 2015TE24968 STRAIN IZSAM_LM_2015TE24968"		1639	"PLASMID"	"IZSAM_LM_2015TE24968"								"2016-06-15T00:00:00Z"		"PRJNA261392"	"SAMN04452089"	"GCA_001596775.2"		"CP015985"		"IZSAM"		"ILLUMINA"	"MISSING"	"SPADES V. 3.5.0"		1	1	57530	36.04	66	58		"BLOOD"		2015	"ITALY"	"ITALY: MONTE SAN VITO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"							"2017-12-30T02:14:54.907Z"	"2017-12-30T02:14:54.907Z"	
"1639.3780"	"LISTERIA MONOCYTOGENES STRAIN FSL F2-0375"		1639	"WGS"	"FSL F2-0375"	"1/2A"			"MLST.LISTERIA_MONOCYTOGENES.5"				"2017-12-12T00:00:00Z"		"PRJNA351287"	"SAMN05953240"	"GCA_002836935.1"		"MOAJ01000000"		"CORNELL UNIVERSITY"		"ILLUMINA MISEQ"	"73.8077X"	"SPADES V. 3.8.0"			40	2937340	37.92	2922	2859		"HUMAN BLOOD SPORADIC"		2000	"UNITED STATES"	"UNITED STATES"						"HUMAN, HOMO SAPIENS"	"FEMALE"		"SEPTICEMIA"																"TO UNDERSTAND THE PHYLOGENY OF LISTERIA MONOCYTOGENES"	"COLLECTED_BY:CORNELL UNIVERSITY"	99.9	99.3	100	0.6		"GOOD"	"2018-01-01T05:09:13.010Z"	"2018-01-01T05:09:13.010Z"	
"1639.4398"	"LISTERIA MONOCYTOGENES STRAIN OTH-18-0006"		1639	"WGS"	"OTH-18-0006"				"MLST.LISTERIA_MONOCYTOGENES.240"				"2018-05-11T00:00:00Z"		"PRJNA450453"	"SAMN08939682"	"GCA_003121685.1"		"QBUX01000000"		"NATIONAL PUBLIC HEALTH LABORATORY"		"ILLUMINA MISEQ"	"77.0X"	"SPADES V. 3.11.0"			53	2971554	37.951714	3035	2995		"BLOOD"		2018	"SINGAPORE"	"SINGAPORE"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"																"LISTERIA MONOCYTOGENES 2018 ISOLATE FROM SINGAPORE"	"COLLECTED_BY:MOH"	99.9	99	100	0.6		"GOOD"	"2018-05-30T14:17:33.077Z"	"2018-05-30T14:17:33.077Z"	
"1639.4404"	"LISTERIA MONOCYTOGENES STRAIN 2015TE17781-7"		1639	"COMPLETE"	"2015TE17781-7"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693612"	"GCA_003045625.1"		"CP028410"		"IZSAM"		"ILLUMINA NEXT 500"	"112X"	"SPADES V. 3.8"	1		1	2894816	38.03603	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, ANCONA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:17:38.613Z"	"2018-05-30T21:17:38.613Z"	
"1639.4406"	"LISTERIA MONOCYTOGENES STRAIN 2015TE34286"		1639	"COMPLETE"	"2015TE34286"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693620"	"GCA_003045585.1"		"CP028404"		"IZSAM"		"ILLUMINA NEXT 500"	"201X"	"SPADES V. 3.8"	1		1	2894816	38.0362	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, PESARO- URBINO, SAN COSTANZO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:16:29.432Z"	"2018-05-30T21:16:29.432Z"	
"1639.4407"	"LISTERIA MONOCYTOGENES STRAIN 2016TE337"		1639	"COMPLETE"	"2016TE337"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693624"	"GCA_003045565.1"		"CP028401"		"IZSAM"		"ILLUMINA NEXT 500"	"172X"	"SPADES V. 3.8"	1		1	2894816	38.036167	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, ANCONA, FILOTTRANO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:16:39.309Z"	"2018-05-30T21:16:39.309Z"	
"1639.4409"	"LISTERIA MONOCYTOGENES STRAIN 2016TE340"		1639	"COMPLETE"	"2016TE340"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693625"	"GCA_003045525.1"		"CP028400"		"IZSAM"		"ILLUMINA NEXT 500"	"229X"	"SPADES V. 3.8"	1		1	2894816	38.036133	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, PESARO-URBINO, FANO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:16:53.427Z"	"2018-05-30T21:16:53.427Z"	
"1639.4410"	"LISTERIA MONOCYTOGENES STRAIN 2016TE3765-1-1"		1639	"COMPLETE"	"2016TE3765-1-1"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693626"	"GCA_003045505.1"		"CP028399"		"IZSAM"		"ILLUMINA NEXT 500"	"165X"	"SPADES V. 3.8"	1		1	2894817	38.036118	2884	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE, ANCONA-FALCANORA MARITTIMA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:17:33.507Z"	"2018-05-30T21:17:33.507Z"	
"1639.4411"	"LISTERIA MONOCYTOGENES STRAIN 2016TE4965-1-1"		1639	"COMPLETE"	"2016TE4965-1-1"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693631"	"GCA_003045485.1"		"CP028394"		"IZSAM"		"ILLUMINA NEXT 500"	"242X"	"SPADES V. 3.8"	1		1	2894814	38.036194	2885	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE, MACERATA, MONTECOSERO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:17:43.622Z"	"2018-05-30T21:17:43.622Z"	
"1639.4412"	"LISTERIA MONOCYTOGENES STRAIN 2016TE840-1-1"		1639	"COMPLETE"	"2016TE840-1-1"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693632"	"GCA_003045465.1"		"CP028393"		"IZSAM"		"ILLUMINA NEXT 500"	"341X"	"SPADES V. 3.8"	1		1	2894816	38.036133	2885	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE,MACERATA, CASTEFIDARDO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:18:18.441Z"	"2018-05-30T21:18:18.441Z"	
"1639.4413"	"LISTERIA MONOCYTOGENES STRAIN 2015TE17781-3"		1639	"COMPLETE"	"2015TE17781-3"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693608"	"GCA_003045445.1"		"CP028413"		"IZSAM"		"ILLUMINA NEXT 500"	"189X"	"SPADES V. 3.8"	1		1	2894810	38.036175	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, MACERATA, RECANATI"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:18:34.571Z"	"2018-05-30T21:18:34.571Z"	
"1639.4414"	"LISTERIA MONOCYTOGENES STRAIN 2015TE17781-5"		1639	"COMPLETE"	"2015TE17781-5"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693610"	"GCA_003045425.1"		"CP028412"		"IZSAM"		"ILLUMINA NEXT 500"	"91X"	"SPADES V. 3.8"	1		1	2894815	38.036144	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, MACERATA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:19:02.610Z"	"2018-05-30T21:19:02.610Z"	
"1639.4415"	"LISTERIA MONOCYTOGENES STRAIN 2015TE17781-6"		1639	"COMPLETE"	"2015TE17781-6"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693611"	"GCA_003045405.1"		"CP028411"		"IZSAM"		"ILLUMINA NEXT 500"	"90X"	"SPADES V. 3.8"	1		1	2894811	38.03613	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, MACERATA, MORROVALLE"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:18:46.264Z"	"2018-05-30T21:18:46.264Z"	
"1639.4416"	"LISTERIA MONOCYTOGENES STRAIN 2015TE17781-9"		1639	"COMPLETE"	"2015TE17781-9"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693614"	"GCA_003045385.1"		"CP028408"		"IZSAM"		"ILLUMINA NEXT 500"	"150X"	"SPADES V. 3.8"	1		1	2894813	38.036205	2885	2861		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, MACERATA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:18:50.927Z"	"2018-05-30T21:18:50.927Z"	
"1639.4417"	"LISTERIA MONOCYTOGENES STRAIN 2015TE22590"		1639	"COMPLETE"	"2015TE22590"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693615"	"GCA_003045365.1"		"CP028407"		"IZSAM"		"ILLUMINA NEXT 500"	"217X"	"SPADES V. 3.8"	1		1	2894817	38.036186	2883	2860		"BLOOD"		2015	"ITALY"	"ITALY: MARCHE, PESARO- URBINO, PESARO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:18:55.460Z"	"2018-05-30T21:18:55.460Z"	
"1639.4420"	"LISTERIA MONOCYTOGENES STRAIN 2016TE1560"		1639	"COMPLETE"	"2016TE1560"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693621"	"GCA_003045305.1"		"CP028403"		"IZSAM"		"ILLUMINA NEXT 500"	"182X"	"SPADES V. 3.8"	1		1	2894816	38.036167	2885	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE, ANCONA, LORETO"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:20:30.984Z"	"2018-05-30T21:20:30.984Z"	
"1639.4421"	"LISTERIA MONOCYTOGENES STRAIN 2016TE2143"		1639	"COMPLETE"	"2016TE2143"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693623"	"GCA_003045285.1"		"CP028402"		"IZSAM"		"ILLUMINA NEXT 500"	"211X"	"SPADES V. 3.8"	1		1	2894816	38.0362	2885	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE, ANCONA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:20:35.920Z"	"2018-05-30T21:20:35.920Z"	
"1639.4424"	"LISTERIA MONOCYTOGENES STRAIN 2016TE4526-1-1"		1639	"COMPLETE"	"2016TE4526-1-1"				"MLST.LISTERIA_MONOCYTOGENES.7"				"2018-04-09T00:00:00Z"		"PRJNA261392"	"SAMN08693630"	"GCA_003045205.1"		"CP028395"		"IZSAM"		"ILLUMINA NEXT 500"	"101X"	"SPADES V. 3.8"	1		1	2894816	38.0361	2885	2861		"BLOOD"		2016	"ITALY"	"ITALY: MARCHE, MACERATA, TREIA"						"HUMAN, HOMO SAPIENS"			"LISTERIOSIS"						"POSITIVE"	"BACILLI"									"THIS BIOPROJECT HAS THE GOAL OF STUDYING THE GENETIC VARIANCE, WITH PARTICULAR EMPHASIS IN THE ANALYSIS OF VIRULENCE FACTORS AND ANTIBIOTIC RESISTANCE GENES, OF LISTERIA MONOCYTOGENES STRAINS CIRCULATING IN ITALY. IT HAS RELEVANCE BOTH IN ENVIRONMENTAL/FOOD AREA AND CLINICAL FIELDS. IN"	"COLLECTED_BY:FRANCESCO POMILIO"	100	99.6	100			"GOOD"	"2018-05-30T21:21:10.381Z"	"2018-05-30T21:21:10.381Z"	
